sitename,site_id,building_name,building_id,nla,building_address,post_code,sector,num_lifts,year_built,num_rooms,num_beds
Knight Frank Facilities Response Centre,80,340 Queen Street- Brisbane (340 Queen Street),19979,716,340 Queen Street- Brisbane QLD,4000,commercial,,,,
Knight Frank Facilities Response Centre,80,342 Hanson Road- WINGFIELD (342 Hanson Road),17270,1200,342 Hanson Road- Wingfield SA,5013,warehouse/industrial,,,,
Knight Frank Facilities Response Centre,80,343 Elizabeth Street- HOBART (343 Elizabeth Street),17939,223,343 Elizabeth Street- Hobart TAS,7000,retail/commercial,,,,
Knight Frank Facilities Response Centre,80,345 Hume Highway- LIVERPOOL (345 Hume Highway),9592,515,345 Hume Highway- Liverpool NSW,2170,retail,,,,
Knight Frank Facilities Response Centre,80,347 Flinders Lane- MELBOURNE (347 Flinders Lane),2262,2761,347 Flinders Lane- Melbourne VIC,3000,commercial,,,,
Knight Frank Facilities Response Centre,80,347A  Little Collins Street- MELBOURNE (347A Little Collins Street),2296,57,347A  Little Collins Street- Melbourne VIC,3000,commercial,,,,
Knight Frank Facilities Response Centre,80,35 Great Eastern Highway- RIVERVALE (35 Great Eastern Highway Rivervale),17359,1086,35 Great Eastern Highway- Rivervale WA,6103,commercial,,,,
Knight Frank Facilities Response Centre,80,35 Hogarth Street- CANNINGTON (35 Hogarth Street Cannington),2908,537,35 Hogarth Street- Cannington WA,6107,warehouse/industrial,,,,
Knight Frank Facilities Response Centre,80,35 Main Street- Scone,21316,2640,35 Main Street- Scone NSW,2337,warehouse/shopping,,,,
Knight Frank Facilities Response Centre,80,35 McDowell Street- WELSHPOOL (35 McDowell Street Welshpool),2702,3828,35 McDowell Street- Welshpool WA,6106,warehouse/shopping,,,,
Knight Frank Facilities Response Centre,80,35 Outram Street- WEST PERTH (35 Outram Street West Perth),2507,2213,35 Outram Street- West Perth WA,6005,commercial,,,,
Knight Frank Facilities Response Centre,80,35 Prospect Road- PROSPECT (35 Prospect Road),23597,478,35 Prospect Road- Prospect SA,5082,retail,,,,
Knight Frank Facilities Response Centre,80,35 Smith Street- PARRAMATTA (35 Smith Street),2556,2210,35 Smith Street- Parramatta NSW,2150,commercial,,,,
Knight Frank Facilities Response Centre,80,35 Stewart Street- DEVONPORT (35 Stewart Street),23633,453,35 Stewart Street- Devonport TAS,7310,commercial,,,,
Knight Frank Facilities Response Centre,80,35-37 Catalano Road- CANNING VALE (35-37 Catalano Road Canning Vale),2771,2700,35-37 Catalano Road- Canning Vale WA,6155,mixed use,,,,
Knight Frank Facilities Response Centre,80,350 Collins St- MELBOURNE (350 Collins Street),2226,17650,350 Collins St- Melbourne VIC,3000,commercial,,,,
Knight Frank Facilities Response Centre,80,350 Main North Road- BLAIR ATHOL (350 Main North Road),11502,2567,350 Main North Road- Blair Athol SA,5084,commercial,,,,
Knight Frank Facilities Response Centre,80,3509 Pacific Highway- Springwood (3509 Pacific Highway),11432,2246,3509 Pacific Highway- Springwood QLD,4127,retail,,,,
Knight Frank Facilities Response Centre,80,352 - 356 Huntingdale Road- OAKLEIGHT SOUTH (352 - 356 Huntingdale Road),23589,4300,352 - 356 Huntingdale Road- Oakleight South VIC,3167,warehouse/industrial,,,,
Knight Frank Facilities Response Centre,80,353-359 Lt Bourke Street &- MELBOURNE (353-359 Lt Bourke St & 1-3 Rankins Lane),2297,360,353-359 Lt Bourke St & 1-3 Rankins Lan- Melbourne VIC,3000,commercial,,,,
Knight Frank Facilities Response Centre,80,355 Scarborough Beach Road- Osborne Park (Garden Office Park),2671,15081,355 Scarborough Beach Road- Osborne Park WA,6017,commercial,,,,
Knight Frank Facilities Response Centre,80,355 Scarborough Beach Road- OSBORNE PARK (The Garden Office Park - Building A),23612,2021,355 Scarborough Beach Road- Osborne Park WA,6017,commercial,,,,
Knight Frank Facilities Response Centre,80,355 Scarborough Beach Road- OSBORNE PARK (The Garden Office Park - Building B),23613,2317,355 Scarborough Beach Road- Osborne Park WA,6017,commercial,,,,
Knight Frank Facilities Response Centre,80,355 Scarborough Beach Road- OSBORNE PARK (The Garden Office Park - Building C),23614,5996,355 Scarborough Beach Road- Osborne Park WA,6017,commercial,,,,
Knight Frank Facilities Response Centre,80,355 Scarborough Beach Road- OSBORNE PARK (The Garden Office Park - Building D),23615,4855,355 Scarborough Beach Road- Osborne Park WA,6017,commercial,,,,
Knight Frank Facilities Response Centre,80,355 Scarborough Beach Road- OSBORNE PARK (The Garden Office Park - Building E),23616,1763,355 Scarborough Beach Road- Osborne Park WA,6017,commercial,,,,
Knight Frank Facilities Response Centre,80,355 Scarborough Beach Road- OSBORNE PARK (The Garden Office Park - Owner Expenses),23618,0,355 Scarborough Beach Road- Osborne Park WA,6017,commercial,,,,
Knight Frank Facilities Response Centre,80,355 Scarborough Beach Road- OSBORNE PARK (The Garden Office Park - Park Outgoings),23617,0,355 Scarborough Beach Road- Osborne Park WA,6017,commercial,,,,
Knight Frank Facilities Response Centre,80,359 Albany Highway- VICTORIA PARK (359 Albany Highway Victoria Park),2992,231,359 Albany Highway- Victoria Park WA,6100,retail,,,,
Knight Frank Facilities Response Centre,80,36 (lot 9) Tarlton Crescent- Perth Airport (36(lot 9) Tarlton Crescent Perth Airport),23593,4385,36 (lot 9) Tarlton Crescent- Perth Airport WA,6105,warehouse/commercial,,,,
Knight Frank Facilities Response Centre,80,36 Eric Street- COTTESLOE (36 Eric Street Cottesloe),7960,2033,36 Eric Street- Cottesloe WA,6011,commercial,,,,
Knight Frank Facilities Response Centre,80,36 Graylands Road- CLAREMONT (36 Graylands Road Claremont),17882,145,36 Graylands Road- Claremont WA,6010,warehouse/industrial,,,,
Knight Frank Facilities Response Centre,80,36-48 Welshpool Road- WELSHPOOL (36-48 Welshpool Road Welshpool),2508,4547,36-48 Welshpool Road- Welshpool WA,6106,land/development,,,,
Knight Frank Facilities Response Centre,80,360 Elizabeth Street (ALLIANZ)- MELBOURNE (360 Elizabeth Street),10973,0,360 Elizabeth Street - Melbourne VIC,3004,commercial,,,,
Knight Frank Facilities Response Centre,80,360 La Trobe Street- MELBOURNE (360 La Trobe Street- Melbourne),23192,0,360 La Trobe Street- Melbourne VIC,3000,retail,,,,
Knight Frank Facilities Response Centre,80,360 Little Collins Street- MELBOURNE (360 Little Collins Street),18153,1806,360 Little Collins Street- Melbourne VIC,3000,commercial,,,,
Knight Frank Facilities Response Centre,80,37 Herbert Street- St Leonards (37 Herbert Street),23606,1557,37 Herbert Street- St Leonards  NSW,2065,retail,,,,
Knight Frank Facilities Response Centre,80,37-39 Maranoa Road- KINGSTON (Kingston Town Shopping Centre),17938,7773,37-39 Maranoa Road- Kingston TAS,7050,shopping centre,,,,
Knight Frank Facilities Response Centre,80,37-41 Prospect Street- BOX HILL (37-41 Prospect Street),17140,4236,37-41 Prospect Street- Box Hill VIC,3128,comercial,,,,
Knight Frank Facilities Response Centre,80,37-51 Scrivener St- Warwick Farm (37-51 Scrivener St),2787,27598,37-51 Scrivener St- Warwick Farm NSW,2170,industrial,,,,
Knight Frank Facilities Response Centre,80,372-378 Little Bourke Street- MELBOURNE (Chart House),2263,2536,372-378 Little Bourke Street- Melbourne VIC,3000,retail,,,,
Knight Frank Facilities Response Centre,80,378 Burwood Highway- BURWOOD EAST (378 Burwood Highway),19860,2988,378 Burwood Highway- Burwood East VIC,3151,commercial,,,,
Knight Frank Facilities Response Centre,80,379 Westbury Rd- PROSPECT (379 Westbury Rd),12866,352,379 Westbury Rd- Prospect TAS,7250,retail,,,,
Knight Frank Facilities Response Centre,80,38 Cavenagh Steet- DARWIN (Darwin - Cavenagh House - 38 Cavenagh St),4878,6640,38 Cavenagh Steet- Darwin NT,800,hospitality,,,,
Knight Frank Facilities Response Centre,80,38 Collier Pass- JOONDALUP (38 Collier Pass Joondalup),2509,2650,38 Collier Pass- Joondalup WA,6027,commercial,,,,
Knight Frank Facilities Response Centre,80,38 Thynne Street- Bruce (38 Thynne St- Bruce),23372,1485,38 Thynne Street- Bruce ACT,2617,commercial,,,,
Knight Frank Facilities Response Centre,80,38-40 The Boulevarde- STRATHFIELD (Strathfield CBA),15954,594,38-40 The Boulevarde- Strathfield NSW,2135,commercial,,,,
Knight Frank Facilities Response Centre,80,380 Scarborough Beach Rd- INNALOO (Bunnings Warehouse Innaloo),2718,11680,380 Scarborough Beach Rd- Innaloo WA,6018,showroom,,,,
Knight Frank Facilities Response Centre,80,380A Scarborough Beach Road- INNALOO (380A Scarborough Beach Road Innaloo),2717,771,380A Scarborough Beach Road- Innaloo WA,6018,comercial,,,,
Knight Frank Facilities Response Centre,80,381 Burwood Road- HAWTHORN (381 Burwood Road),18402,60,381 Burwood Road- Hawthorn VIC,3122,comercial,,,,
Knight Frank Facilities Response Centre,80,381 Scarborough Beach Road- OSBORNE PARK (Primewest Osborne Park),2530,16361,381 Scarborough Beach Road- Osborne Park WA,6018,showroom,,,,
Knight Frank Facilities Response Centre,80,382 Scarborough Beach Road- INNALOO (382 Scarborough Beach Road Innaloo),2719,3990,382 Scarborough Beach Road- Innaloo WA,6018,comercial,,,,
Knight Frank Facilities Response Centre,80,383 Scarborough Beach Road- INNALOO (383 Scarborough Beach Road Innaloo),9039,343,383 Scarborough Beach Road- Innaloo WA,6018,comercial,,,,
Knight Frank Facilities Response Centre,80,384 Scarborough Beach Rd- INNALOO (384 Scarborough Beach Road Innaloo),2666,2917,384 Scarborough Beach Road- Innaloo WA,6018,comercial,,,,
Knight Frank Facilities Response Centre,80,39 Dixon Road- ROCKINGHAM (39 Dixon Road),21102,5434,39 Dixon Road- Rockingham WA,6168,showroom,,,,
Knight Frank Facilities Response Centre,80,39 East Street- ROCKHAMPTON (39 East Street),23344,335,39 East Street- Rockhampton QLD,4700,commercial,,,,
Knight Frank Facilities Response Centre,80,39 Graystone Street- Tingalpa (39 Graystone Street (Recovery)),4095,10062,39 Graystone Street- Tingalpa QLD,4173,commercial,,,,
Knight Frank Facilities Response Centre,80,39 Graystone Street- TINGALPA (39 Graystone Street),2351,10062,39 Graystone Street- Tingalpa QLD,4173,commercial,,,,
Knight Frank Facilities Response Centre,80,39 Martin Place- Sydney (39 Martin Place  (TfNSW)),23317,16167,39 Martin Place- Sydney NSW,2000,commercial,,,,
Knight Frank Facilities Response Centre,80,39 The Centre- FORESTVILLE (39 The Centre),15955,341,39 The Centre- Forestville NSW,2087,commercial,,,,
Knight Frank Facilities Response Centre,80,39-45 Wedgewood Road- HALLAM (39-45 Wedgewood Road),2178,10630,39-45 Wedgewood Road- Hallam VIC,3083,warehouse/industrial,,,,
Knight Frank Facilities Response Centre,80,391 Belmore Road- BALWYN (391 Belmore Road),4716,42,391 Belmore Road- Balwyn VIC,3103,retail,,,,
Knight Frank Facilities Response Centre,80,395 Collins Street- MELBOURNE (395 Collins Street),23207,5753,395 Collins Street- Melbourne VIC,3000,commercial,,,,
Knight Frank Facilities Response Centre,80,396 Victoria Street- WETHERILL PARK (396 Victoria Street),2571,4052,396 Victoria Street- Wetherill Park NSW,2164,commercial,,,,
Knight Frank Facilities Response Centre,80,4 Figtree Drive- HOMEBUSH (4 Figtree Drive),11350,5333,4 Figtree Drive- Homebush NSW,2127,commercial,,,,
Knight Frank Facilities Response Centre,80,4 George Street- Parramatta (4 George Street -Public Prosecutions Bld),20523,1734,4 George Street- Parramatta NSW,2150,commercial,,,,
Knight Frank Facilities Response Centre,80,4 Judd Street- SOUTH PERTH (4 Judd Street South Perth),22234,600,4 Judd Street- South Perth WA,6151,commercial,,,,
Knight Frank Facilities Response Centre,80,4 Memorial Drive- Shellharbour (Shellharbour Cinema Complex),5830,4171,4 Memorial Drive- Shellharbour NSW,2529,commercial,,,,
Knight Frank Facilities Response Centre,80,4 Norlin Street- KEWDALE (4 Norlin Street Kewdale),2492,1636,4 Norlin Street- Kewdale WA,6105,commercial,,,,
Knight Frank Facilities Response Centre,80,4 Parramatta Road- GRANVILLE (4 Parramatta Road),9138,1485,4 Parramatta Road- Granville NSW,2142,commercial,,,,
Knight Frank Facilities Response Centre,80,4-16 Yurong Street- Darlinghurst (4-16 Yurong Street),17798,4713,4-16 Yurong Street- Darlinghurst NSW,2010,commercial,,,,
Knight Frank Facilities Response Centre,80,4-6 Cavill Avenue- Ashfield (4-6 Cavill Avenue- Ashfield),21055,5494,4-6 Cavill Avenue- Ashfield NSW,2131,commercial,,,,
Knight Frank Facilities Response Centre,80,4-8 Jon Sanders Drive- GLENDALOUGH (Glendalough Shopping Centre),2544,1663,4-8 Jon Sanders Drive- Glendalough WA,6016,shopping centre,,1973,,
Knight Frank Facilities Response Centre,80,4/13-35 Rosalie Street- SPRINGVALE (4/13-35 Rosalie Street),22227,393,4/13-35 Rosalie Street- Springvale VIC,3171,warehouse/industrial,,,,
Knight Frank Facilities Response Centre,80,40 - 44 Glen Osmond Road- PARKSIDE (40 - 44 Glen Osmond Road),17268,906,40 - 44 Glen Osmond Road- Parkside SA,5063,commercial,,,,
Knight Frank Facilities Response Centre,80,40 Molle Street- HOBART (Collins Way Carpark),15830,138,40 Molle Street- Hobart TAS,7000,carpark,,,,
Knight Frank Facilities Response Centre,80,40 Park Street- Sydney (40 Park Street (TfNSW)),23642,570,40 Park Street- Sydney NSW ,2000,commercial,,,,
Knight Frank Facilities Response Centre,80,40 Rudloc Road- MORLEY (40 Rudloc Road Morley),5764,2091,40 Rudloc Road- Morley WA,6062,commercial/medical,,,,
Knight Frank Facilities Response Centre,80,40 Tank Street- Brisbane (40 Tank Street),2388,15874,40 Tank Street- Brisbane QLD,4000,commercial,,,,
Knight Frank Facilities Response Centre,80,40 The Esplanade (ALLIANZ)- Brighton (40 The Esplanade),9172,0,40 The Esplanade- Brighton VIC,3186,commercial,,,,
Knight Frank Facilities Response Centre,80,40 Third Avenue- Blacktown (Summit Centre),20494,2841,40 Third Avenue- Blacktown NSW,2148,commercial,,,,
Knight Frank Facilities Response Centre,80,40-48 Howleys Road-- NOTTING HILL (40-48 Howleys Road- Notting Hill),2179,11052,40-48 Howleys Road- Notting Hill WA,3168,warehouse/industrial,,,,
Knight Frank Facilities Response Centre,80,400 George Street- Brisbane City (400 George Street),2480,43493,400 George Street- Brisbane QLD,4000,commercial,,,,
Knight Frank Facilities Response Centre,80,400 High Street- KEW (400 High Street),2232,668,400 High Street- Kew VIC,3101,commercial,,,,
Knight Frank Facilities Response Centre,80,400 Roberts Road- SUBIACO (400 Roberts Road Subiaco),2531,920,400 Roberts Road- Subiaco WA,6008,commercial,,,,
Knight Frank Facilities Response Centre,80,401 Great Eastern Highway- MIDLAND (Unit 5 401 Great Eastern Hwy Midland),7237,359,401 Great Eastern Highway- Midland WA,6056,showroom/bulky,,,,
Knight Frank Facilities Response Centre,80,405 & 407 Victoria St- Wetherill Park (405 & 407 Victoria St),18217,12323,405 & 407 Victoria St- Wetherill Park NSW,2164,industrial/commercial,,,,
Knight Frank Facilities Response Centre,80,405-407 Victoria Street- Wetherill Park (405-407 Victoria Street),23339,12323,405-407 Victoria Street- Wetherill Park ,2164,industrial/commercial,,,,
Knight Frank Facilities Response Centre,80,407 - 409 Burwood Road- BELMORE (Belmore CBA),15960,479,407 - 409 Burwood Road- Belmore NSW,2192,commercial,,,,
Knight Frank Facilities Response Centre,80,407 Pacific Highway NSW- ARTARMON (407 Pacific Highway),8700,5925,407 Pacific Highway- Artarmon NSW,2064,commercial,,,,
Knight Frank Facilities Response Centre,80,407 Whitehorse Road- BALWYN (407 Whitehorse Road),2231,220,407 Whitehorse Road- Balwyn VIC,3103,commercial,,,,
Knight Frank Facilities Response Centre,80,41 - 43 Kensington Road- NORWOOD (41 - 43 Kensington Road),20341,460,41 - 43 Kensington Road- Norwood SA,5067,commercial,,,,
Knight Frank Facilities Response Centre,80,41 Bishop Street- JOLIMONT (41 Bishop Street Jolimont),15910,1477,41 Bishop Street- Jolimont WA,6014,commercial,,,,
Knight Frank Facilities Response Centre,80,41 Briggs Street- WELSHPOOL (41 Briggs Street Welshpool),16079,13101,41 Briggs Street- Welshpool WA,6106,warehouse/commercial,,,,
Knight Frank Facilities Response Centre,80,41 Competition Way- WANGARA (41 Competition Way Wangara),12600,1355,41 Competition Way- Wangara WA,6065,commercial,,,,
Knight Frank Facilities Response Centre,80,41 Roscoe Street- HENDERSON (41 Roscoe Street Henderson),19921,1900,41 Roscoe Street- Henderson WA,6166,warehouse/industrial,,,,
Knight Frank Facilities Response Centre,80,41 South Pine Road- BRENDALE (41 South Pine Road),5456,717,41 South Pine Road- Brendale QLD,4500,warehouse/industrial,,,,
Knight Frank Facilities Response Centre,80,41-43 Don Road- DEVONPORT (41-43 Don Road),21356,656,41-43 Don Road- Devonport TAS,7310,warehouse/industrial,,,,
Knight Frank Facilities Response Centre,80,41-47 Colin Street- WEST PERTH (41-47 Colin Street West Perth),4116,2756,41-47 Colin Street- West Perth WA,6005,commercial,,,,
Knight Frank Facilities Response Centre,80,41-49 Robinson Avenue- BELMONT (41-49 Robinson Avenue Belmont),23241,5060,41-49 Robinson Avenue- Belmont WA,6104,warehouse/industrial,,,,
Knight Frank Facilities Response Centre,80,410 Centre Road- BENTLEIGH (410 Centre Road),2233,139,410 Centre Road- Bentleigh VIC,3204,commercial,,,,
Knight Frank Facilities Response Centre,80,412 Collins Street- MELBOURNE (412 Collins Street),2311,2155,412 Collins Street- Melbourne VIC,3000,commercial,,,,
Knight Frank Facilities Response Centre,80,416 & 417- 343 Little Collins- MELBOURNE (416 & 417- 343 Little Collins Street),20213,197,416 & 417- 343 Little Collins- Melbourne VIC,3000,commercial,,,,
Knight Frank Facilities Response Centre,80,42 Church Street- BRIGHTON (42 Church Street),2180,757,42 Church Street- Brighton VIC,3186,commercial,,,,
Knight Frank Facilities Response Centre,80,42 Paramount Drive- WANGARA (42 Paramount Drive Wangara),20414,7062,42 Paramount Drive- Wangara WA,6065,warehouse/industrial,,,,
Knight Frank Facilities Response Centre,80,42 Park Street- Sydney (42 Park Street (TfNSW)),23651,177,42 Park Street- Sydney NSW,2000,commercial,,,,
Knight Frank Facilities Response Centre,80,42 Rooke Street- DEVONPORT (Hub Arcade),23532,810,42 Rooke Street- Devonport TAS ,7310,commercial,,,,
Knight Frank Facilities Response Centre,80,42 Sparks Road- HENDERSON (42 Sparks Road Henderson),12602,2472,42 Sparks Road- Henderson WA,6166,warehouse/industrial,,,,
Knight Frank Facilities Response Centre,80,425 St Kilda Road- MELBOURNE (425 St Kilda Road),2313,5935,425 St Kilda Road- Melbourne VIC,3004,commercial,,,,
Knight Frank Facilities Response Centre,80,426 Brighton Road- BRIGHTON (426 Brighton Road),23704,220,426 Brighton Road- Brighton SA,5048,retail/commercial,,,,
Knight Frank Facilities Response Centre,80,43 Bridge Street- Hurstville (43 Bridge Street- Hurstville),20748,9261,43 Bridge Street- Hurstville NSW,2220,commercial,,,,
Knight Frank Facilities Response Centre,80,43 Goodwin Terrace- Burleigh Heads (Burleigh Beach Pavilion),21617,2064,43 Goodwin Terrace- Burleigh Heads QLD,4220,retail,,,,
Knight Frank Facilities Response Centre,80,43 Prosperity Drive- WANGARA (43 Prosperity Drive Wangara),10715,1187,43 Prosperity Drive- Wangara WA,6065,commercial,,,,
Knight Frank Facilities Response Centre,80,43 South Pine Rd- Brendale (43 South Pine Road),5454,400,43 South Pine Rd- Brendale ,4500,warehouse/industrial,,,,
Knight Frank Facilities Response Centre,80,43-45 Herbert Street- Artarmon (43-45 Herbert Street),9325,7359,43-45 Herbert Street- Artarmon NSW,2064,warehouse/industrial,,,,
Knight Frank Facilities Response Centre,80,43-47 Cleeland Road- OAKLEIGH SOUTH (43-47 Cleeland Road),2181,1946,43-47 Cleeland Road- Oakleigh South VIC,3167,warehouse/commercial,,,,
Knight Frank Facilities Response Centre,80,43-51 Archer Street-  CARLISLE (43-51 Archer Street Carlisle),17334,742,43-51 Archer Street-  Carlisle WA,6101,retail,,,,
Knight Frank Facilities Response Centre,80,432 High Street- LALOR (432 High Street),15971,181,432 High Street- Lalor VIC,3075,commercial,,,,
Knight Frank Facilities Response Centre,80,436 Johnston Street- ABBOTSFORD (436 Johnston Street),15676,10156,436 Johnston Street- Abbotsford VIC,3067,commercial,,,,
Knight Frank Facilities Response Centre,80,437 Chapel Street- SOUTH YARRA (437 Chapel Street),11345,260,437 Chapel Street- South Yarra VIC,3141,retail,,,,
Knight Frank Facilities Response Centre,80,44 Sydney Avenue- CANBERRA (Walter Turnbull- 44 Sydney Ave- ACT),7957,9977,44 Sydney Avenue- Canberra ACT,2603,commercial,,,,
Knight Frank Facilities Response Centre,80,449 Victoria Road- MALAGA (449 Victoria Road Malaga),2814,10637,449 Victoria Road- Malaga WA,6090,warehouse/industrial,,,,
Knight Frank Facilities Response Centre,80,44a Kings Park Road- WEST PERTH (44A Kings Park Road West Perth),9342,893,44a Kings Park Road- West Perth WA,6005,commercial,,,,
Knight Frank Facilities Response Centre,80,45-47 Parramatta Road- LIDCOMBE (45-47 Parramatta Road),17380,752,45-47 Parramatta Road- Lidcombe NSW,2141,retail/showroom,,,,
Knight Frank Facilities Response Centre,80,455 Bourke Street- MELBOURNE (455 Bourke Street),15770,4478,455 Bourke Street- Melbourne VIC,3000,commercial,,,,
Knight Frank Facilities Response Centre,80,456 Lonsdale Street- MELBOURNE (456 Lonsdale Street),17769,8297,456 Lonsdale Street- Melbourne VIC,3000,commercial,,,,
Knight Frank Facilities Response Centre,80,457 Waterloo Road- Chullora (457 Waterloo Road- Chullora),15932,16051,457 Waterloo Road- Greenacre NSW,2190,logistics,,,,
Knight Frank Facilities Response Centre,80,458 Olsen Avenue- Molendinar (Crestwood Plaza),18738,3832,458 Olsen Avenue- Molendinar QLD,4214,retail,,,,
Knight Frank Facilities Response Centre,80,46 - 54 Charles St (ALLIANZ)- Launceston (93 Cameron St (Cnr of Charles& Cameron)),9168,0,46 - 54 Charles St- Launceston TAS,7250,commercial,,,,
Knight Frank Facilities Response Centre,80,46 - 54 Gibson Street- BOWDEN (46 - 54 Gibson Street),17254,3011,46 - 54 Gibson Street- Bowden SA,5007,commercial,,,,
Knight Frank Facilities Response Centre,80,46 Charlotte Street- Brisbane (46 Charlotte Street),10270,4264,46 Charlotte Street- Brisbane QLD,4000,commercial,,,,
Knight Frank Facilities Response Centre,80,46 Haigh Street (ALLIANZ)- Moe (46 Haigh Street),9177,0,46 Haigh Street- Moe VIC,3825,commercial,,,,
Knight Frank Facilities Response Centre,80,46 Helena Street- MIDLAND (46 Helena Street Midland),2703,311,46 Helena Street- Midland WA,6056,retail,,,,
Knight Frank Facilities Response Centre,80,46 Park Street- Sydney (46 Park Street (TfNSW)),22196,195,46 Park Street- Sydney NSW,2000,commercial,,,,
Knight Frank Facilities Response Centre,80,46 Smith Street- DARWIN (46 Smith Street),18684,1171,46 Smith Street- Darwin NT,800,commercial,,,,
Knight Frank Facilities Response Centre,80,46-56 Grantham Street- WEMBLEY (46-56 Grantham Street Wembley),3070,518,46-56 Grantham Street- Wembley WA,6014,retail,,,,
Knight Frank Facilities Response Centre,80,460 Bourke Street- MELBOURNE (460 Bourke Street- Melbourne),3593,6888,460 Bourke Street- Melbourne VIC,3000,commercial,,,,
Knight Frank Facilities Response Centre,80,461 Bourke Street,2236,15668,461 Bourke Street- Melbourne VIC,3000,commercial,,,,
Knight Frank Facilities Response Centre,80,466 Payneham Road- GLYNDE (466 Payneham Road),16085,246,466 Payneham Road- Glynde SA,5070,retail,,,,
Knight Frank Facilities Response Centre,80,469 Rokeby Road- HOWRAH (Howrah Market and Garden Centre),23654,1398,469 Rokeby Road- Howrah TAS,7018,retail/garden centre,,,,
Knight Frank Facilities Response Centre,80,47 Greenwich Parade- NEERABUP (47 Greenwich Parade Neerabup),20281,2737,47 Greenwich Parade- Neerabup WA,6031,warehouse/industrial,,,,
Knight Frank Facilities Response Centre,80,47 Hope Valley Road- NAVAL BASE (47 Hope Valley Road Naval Base),21613,4340,47 Hope Valley Road- Naval Base WA,6165,warehouse/industrial,,,,
Knight Frank Facilities Response Centre,80,47 Venture Drive- SUNSHINE WEST (47 Venture Drive),12216,500,47 Venture Drive- Sunshine West VIC,3020,warehouse/industrial,,,,
Knight Frank Facilities Response Centre,80,475-485 Flinders Lane- MELBOURNE (475-485 Flinders Lane),15681,3203,475-485 Flinders Lane- Melbourne VIC,3000,commercial,,,,
Knight Frank Facilities Response Centre,80,476 Canterbury Road- FOREST HILL (476 Canterbury Road- Forest Hill),2237,468,476 Canterbury Road- Forest Hill VIC,3131,commercial,,,,
Knight Frank Facilities Response Centre,80,479 Pacific Highway- Chatswood (479 Pacific Highway (TfNSW)),23067,707,479 Pacific Highway- Chatswood NSW,2065,retail,,,,
Knight Frank Facilities Response Centre,80,482 - 488 Murray Street- PERTH (482 - 488 Murray Street Perth),21435,2085,482 - 488 Murray Street- Perth WA,6000,carpark,,,,
Knight Frank Facilities Response Centre,80,482 Salisbury Highway- PARAFIELD GARDENS (Parafield  Plaza),23200,0,482 Salisbury Highway- Parafield Gardens SA,5107,retail,,,,
Knight Frank Facilities Response Centre,80,482 Salisbury Highway- PARAFIELD GARDENS (Parafield Plaza),23203,3680,482 Salisbury Highway- Parafield Gardens SA,5107,retail,,,,
Knight Frank Facilities Response Centre,80,488 - 498 Churchill Road- KILBURN (488 - 498 Churchill Road),7935,19732,488 - 498 Churchill Road- Kilburn SA,5084,retail/commercial,,,,
Knight Frank Facilities Response Centre,80,49 Edward Street- NORWOOD (49 Edward Street),11348,1780,49 Edward Street- Norwood SA,5067,commercial,,,,
Knight Frank Facilities Response Centre,80,49 Great Eastern Highway- BELLEVUE (49 Great Eastern Highway Bellevue),2512,1330,49 Great Eastern Highway- Bellevue WA,6056,retail,,,,
Knight Frank Facilities Response Centre,80,49 Mahoneys Road- FOREST HILL (49 Mahoneys Road),11741,110,49 Mahoneys Road- Forest Hill VIC,3131,retail,,,,
Knight Frank Facilities Response Centre,80,49 Temple Drive- Thomastown (49 Temple Drive Thomastown),21284,13437,49 Temple Drive- Thomastown  VIC,3074,warehouse/industrial,,,,
Knight Frank Facilities Response Centre,80,49 Woods Street- DARWIN (Lot 5050 (49) Woods Street),17998,2933,49 Woods Street- Darwin NT,800,commercial,,,,
Knight Frank Facilities Response Centre,80,49-51 Norval Street- AUBURN (49-51 Norval Street),8347,713,49-51 Norval Street- Auburn NSW,2144,warehouse/commercial,,,,
Knight Frank Facilities Response Centre,80,491-495 Pacific Highway- Crows Nest (491-495 Pacific Highway (TfNSW)),23681,643,491-495 Pacific Highway- Crows Nest NSW,2065,commercial,,,,
Knight Frank Facilities Response Centre,80,493 William Street- NORTHBRIDGE (493 William Street Northbridge),2922,420,493 William Street- Northbridge WA,6000,retail,,,,
Knight Frank Facilities Response Centre,80,495-499 Abernethy Road- KEWDALE (495-499 Abernethy Road Kewdale),12520,7010,495-499 Abernethy Road- Kewdale WA,6105,warehouse/industrial,,,,
Knight Frank Facilities Response Centre,80,499 Malvern Road- SOUTH YARRA (499 Malvern Road),23643,55,499 Malvern Road- South Yarra VIC,3141,retail,,,,
Knight Frank Facilities Response Centre,80,5 - 15 Ventura Place- DANDENONG (5 - 15 Ventura Place),2144,1402,5 - 15 Ventura Place- Dandenong VIC,3175,warehouse/industrial,,,,
Knight Frank Facilities Response Centre,80,5 Burra Street- MUNDARING (5 Burra Street Mundaring),2976,288,5 Burra Street- Mundaring WA,6073,retail/commercial,,,,
Knight Frank Facilities Response Centre,80,5 Chifley Brace- JANDAKOT (5 Chifley Brace Jandakot),11208,2135,5 Chifley Brace- Jandakot WA,6164,warehouse/industrial,,,,
Knight Frank Facilities Response Centre,80,5 Clayton Street- MIDLAND (5 Clayton Street Midland),21230,9727,5 Clayton Street- Midland WA,6056,showroom/bulky,,,,
